id,date,year,month,day
6158,2009-10-30,2009,10,30
6159,2012-04-20,2012,4,20
6160,2014-07-04,2014,7,4
6161,2014-07-18,2014,7,18
6162,2018-03-09,2018,3,9
6163,2018-05-04,2018,5,4
6164,2018-04-20,2018,4,20
6165,2018-05-04,2018,5,4
6166,2020-05-29,2020,5,29
6167,2020-05-15,2020,5,15
6168,2020-11-13,2020,11,13
6169,2020-12-18,2020,12,18
6170,2021-09-17,2021,9,17
6171,1994-06-01,1994,6,1
6172,1994-06-01,1994,6,1
6173,1994-06-01,1994,6,1
6174,2002-03-29,2002,3,29
6175,2002-07-19,2002,7,19
6176,2003-01-24,2003,1,24
6177,2002-12-13,2002,12,13
6178,2003-12-05,2003,12,5
6179,2004-05-07,2004,5,7
6180,2004-06-25,2004,6,25
6181,2004-06-04,2004,6,4
6182,2005-01-14,2005,1,14
6183,2006-03-17,2006,3,17
6184,2008-05-30,2008,5,30
6185,2008-05-23,2008,5,23
6186,2008-07-18,2008,7,18
6187,2008-08-20,2008,8,20
6188,2009-01-23,2009,1,23
6189,2011-12-02,2011,12,2
6190,2011-12-02,2011,12,2
6191,2016-12-23,2016,12,23
6192,1994-06-16,1994,6,16
6193,1995-05-24,1995,5,24
6194,1976-12-07,1976,12,7
6195,1976-12-07,1976,12,7
6196,1986-02-06,1986,2,6
6197,1978-09-15,1978,9,15
6198,1985-11-06,1985,11,6
6199,1994-06-01,1994,6,1
6200,1992-06-10,1992,6,10
6201,1994-07-20,1994,7,20
6202,1996-01-31,1996,1,31
6203,1996-12-20,1996,12,20
6204,1976-03-05,1976,3,5
6205,1976-09-17,1976,9,17
6206,1976-09-17,1976,9,17
6207,1976-09-17,1976,9,17
6208,1978-09-15,1978,9,15
6209,1977-10-03,1977,10,3
6210,1999-11-24,1999,11,24
6211,2001-07-06,2001,7,6
6212,2001-09-07,2001,9,7
6213,1978-09-15,1978,9,15
6214,2003-03-14,2003,3,14
6215,2003-04-04,2003,4,4
6216,1976-03-05,1976,3,5
6217,1976-03-18,1976,3,18
6218,2003-06-13,2003,6,13
6219,2005-12-23,2005,12,23
6220,2006-12-22,2006,12,22
6221,2008-09-05,2008,9,5
6222,1976-12-07,1976,12,7
6223,1976-12-07,1976,12,7
6224,1986-02-06,1986,2,6
6225,1978-09-15,1978,9,15
6226,1985-11-06,1985,11,6
6227,1994-06-01,1994,6,1
6228,1992-06-10,1992,6,10
6229,1994-07-20,1994,7,20
6230,1996-01-31,1996,1,31
6231,1996-12-20,1996,12,20
6232,1976-03-05,1976,3,5
6233,1976-09-17,1976,9,17
6234,1976-09-17,1976,9,17
6235,1976-09-17,1976,9,17
6236,1978-09-15,1978,9,15
6237,1977-10-03,1977,10,3
6238,1999-11-24,1999,11,24
6239,2001-07-06,2001,7,6
6240,2001-09-07,2001,9,7
6241,1978-09-15,1978,9,15
6242,2003-03-14,2003,3,14
6243,2003-04-04,2003,4,4
6244,1976-03-05,1976,3,5
6245,1976-03-18,1976,3,18
6246,2003-06-13,2003,6,13
6247,2005-12-23,2005,12,23
6248,2006-12-22,2006,12,22
6249,2008-09-05,2008,9,5
6250,2008-11-21,2008,11,21
6251,1993-12-15,1993,12,15
6252,1987-12-23,1987,12,23
6253,1999-12-03,1999,12,3
6254,2007-02-16,2007,2,16
6255,1988-12-21,1988,12,21
6256,1989-05-03,1989,5,3
6257,1997-04-22,1997,4,22
6258,2005-12-23,2005,12,23
6259,1988-12-21,1988,12,21
6260,2004-10-22,2004,10,22
6261,1983-12-14,1983,12,14
6262,1988-07-13,1988,7,13
6263,1990-09-05,1990,9,5
6264,1991-10-09,1991,10,9
6265,1991-07-17,1991,7,17
6266,1991-07-24,1991,7,24
6267,1991-06-26,1991,6,26
6268,1991-07-24,1991,7,24
6269,1991-03-13,1991,3,13
6270,1991-05-29,1991,5,29
6271,1995-04-05,1995,4,5
6272,1995-03-22,1995,3,22
6273,1990-12-12,1990,12,12
6274,1990-09-05,1990,9,5
6275,1990-02-28,1990,2,28
6276,1988-01-27,1988,1,27
6277,1987-10-14,1987,10,14
6278,2001-03-23,2001,3,23
6279,1983-10-05,1983,10,5
6280,2002-03-29,2002,3,29
6281,2004-06-04,2004,6,4
6282,2007-03-09,2007,3,9
6283,2007-09-21,2007,9,21
6284,2008-12-04,2008,12,4
6285,2009-12-11,2009,12,11
6286,2010-05-03,2010,5,3
6287,2016-12-09,2016,12,9
6288,1986-08-11,1986,8,11
6289,1986-09-10,1986,9,10
6290,1992-01-07,1992,1,7
6291,1986-10-01,1986,10,1
6292,1996-07-08,1996,7,8
6293,1997-06-17,1997,6,17
6294,1997-06-17,1997,6,17
6295,2006-02-17,2006,2,17
6296,2012-06-22,2012,6,22
6297,1993-12-22,1993,12,22
6298,2000-05-12,2000,5,12
6299,2014-03-28,2014,3,28
6300,2015-06-05,2015,6,5
6301,2015-12-11,2015,12,11
6302,2016-02-23,2016,2,23
6303,1993-12-22,1993,12,22
6304,2000-05-12,2000,5,12
6305,1993-12-22,1993,12,22
6306,1991-04-17,1991,4,17
6307,1993-04-28,1993,4,28
6308,1995-04-05,1995,4,5
6309,1984-06-15,1984,6,15
6310,1990-06-27,1990,6,27
6311,1990-06-27,1990,6,27
6312,1996-11-26,1996,11,26
6313,1997-02-25,1997,2,25
6314,1997-06-10,1997,6,10
6315,1997-06-17,1997,6,17
6316,1997-06-17,1997,6,17
6317,1997-06-17,1997,6,17
6318,1997-05-27,1997,5,27
6319,1997-07-23,1997,7,23
6320,1997-07-08,1997,7,8
6321,1997-06-17,1997,6,17
6322,1997-06-17,1997,6,17
6323,1997-11-12,1997,11,12
6324,1997-12-09,1997,12,9
6325,1998-07-07,1998,7,7
6326,1998-07-14,1998,7,14
6327,1998-11-24,1998,11,24
6328,1999-01-19,1999,1,19
6329,1998-09-22,1998,9,22
6330,1998-12-01,1998,12,1
6331,1999-03-02,1999,3,2
6332,2001-04-27,2001,4,27
6333,2001-01-26,2001,1,26
6334,2002-07-15,2002,7,15
6335,2002-06-28,2002,6,28
6336,2002-06-28,2002,6,28
6337,1978-04-24,1978,4,24
6338,2002-07-19,2002,7,19
6339,2003-01-31,2003,1,31
6340,2003-07-10,2003,7,10
6341,1966-10-27,1966,10,27
6342,2004-03-05,2004,3,5
6343,2004-04-02,2004,4,2
6344,2004-03-05,2004,3,5
6345,2004-06-25,2004,6,25
6346,2004-09-17,2004,9,17
6347,2005-12-09,2005,12,9
6348,2006-01-27,2006,1,27
6349,2006-02-03,2006,2,3
6350,2006-03-17,2006,3,17
6351,2006-06-23,2006,6,23
6352,2006-06-23,2006,6,23
6353,2006-07-14,2006,7,14
6354,2007-08-29,2007,8,29
6355,2007-09-07,2007,9,7
6356,2008-06-20,2008,6,20
6357,2008-07-10,2008,7,10
6358,2009-03-18,2009,3,18
6359,2009-02-06,2009,2,6
6360,2009-02-13,2009,2,13
6361,2009-04-30,2009,4,30
6362,2009-05-29,2009,5,29
6363,2009-10-23,2009,10,23
6364,2009-10-30,2009,10,30
6365,2009-10-30,2009,10,30
6366,2010-05-21,2010,5,21
6367,2013-06-14,2013,6,14
6368,2013-09-20,2013,9,20
6369,2016-03-10,2016,3,10
6370,2016-08-30,2016,8,30
6371,2018-07-20,2018,7,20
6372,2018-09-07,2018,9,7
6373,2019-05-17,2019,5,17
6374,2019-09-06,2019,9,6
6375,2019-12-20,2019,12,20
6376,2020-05-29,2020,5,29
6377,2020-05-08,2020,5,8
6378,2021-07-16,2021,7,16
6379,2022-02-18,2022,2,18
6380,2022-06-03,2022,6,3
6381,2022-10-07,2022,10,7
6382,2022-09-02,2022,9,2
6383,2022-12-23,2022,12,23
6384,2023-03-24,2023,3,24
6385,2024-01-12,2024,1,12
6386,1994-01-26,1994,1,26
6387,1993-12-22,1993,12,22
6388,1991-12-11,1991,12,11
6389,1991-07-24,1991,7,24
6390,1991-06-12,1991,6,12
6391,1991-06-12,1991,6,12
6392,2000-07-17,2000,7,17
6393,2001-10-05,2001,10,5
6394,2002-02-22,2002,2,22
6395,2002-05-24,2002,5,24
6396,2003-10-03,2003,10,3
6397,2004-05-07,2004,5,7
6398,2004-04-30,2004,4,30
6399,2004-12-10,2004,12,10
6400,2005-02-18,2005,2,18
6401,1994-01-26,1994,1,26
6402,1993-12-22,1993,12,22
6403,1991-01-23,1991,1,23
6404,1991-12-11,1991,12,11
6405,1991-07-24,1991,7,24
6406,1991-06-12,1991,6,12
6407,1991-06-12,1991,6,12
6408,2000-07-17,2000,7,17
6409,2001-10-05,2001,10,5
6410,2002-02-22,2002,2,22
6411,2002-05-24,2002,5,24
6412,2003-10-03,2003,10,3
6413,2004-05-07,2004,5,7
6414,2004-04-30,2004,4,30
6415,2004-12-10,2004,12,10
6416,2005-02-18,2005,2,18
6417,2006-07-20,2006,7,20
6418,2006-09-15,2006,9,15
6419,2008-12-12,2008,12,12
6420,2009-11-27,2009,11,27
6421,1994-01-26,1994,1,26
6422,1994-02-23,1994,2,23
6423,1994-07-20,1994,7,20
6424,1997-07-08,1997,7,8
6425,2000-04-28,2000,4,28
6426,1977-06-29,1977,6,29
6427,2005-12-23,2005,12,23
6428,2009-03-27,2009,3,27
6429,2009-05-29,2009,5,29
6430,2009-07-24,2009,7,24
6431,2010-10-04,2010,10,4
6432,1994-02-23,1994,2,23
6433,1972-12-28,1972,12,28
6434,1994-07-20,1994,7,20
6435,1965-05-19,1965,5,19
6436,1965-05-19,1965,5,19
6437,1967-04-20,1967,4,20
6438,1966-09-16,1966,9,16
6439,1967-04-20,1967,4,20
6440,1967-04-20,1967,4,20
6441,1967-04-20,1967,4,20
6442,1966-09-16,1966,9,16
6443,1966-09-16,1966,9,16
6444,1965-05-07,1965,5,7
6445,1966-09-16,1966,9,16
6446,1967-04-20,1967,4,20
6447,1966-09-16,1966,9,16
6448,1966-09-16,1966,9,16
6449,1965-05-07,1965,5,7
6450,1966-09-16,1966,9,16
6451,1965-01-26,1965,1,26
6452,1965-12-22,1965,12,22
6453,1967-04-20,1967,4,20
6454,1967-04-20,1967,4,20
6455,1997-07-08,1997,7,8
6456,2000-04-28,2000,4,28
6457,1977-06-29,1977,6,29
6458,2005-12-23,2005,12,23
6459,2009-05-29,2009,5,29
6460,1981-05-19,1981,5,19
6461,1998-12-18,1998,12,18
6462,1998-12-01,1998,12,1
6463,2000-02-04,2000,2,4
6464,2000-03-17,2000,3,17
6465,1999-11-10,1999,11,10
6466,2000-07-17,2000,7,17
6467,2000-07-17,2000,7,17
6468,2000-08-28,2000,8,28
6469,2000-08-28,2000,8,28
6470,2000-10-13,2000,10,13
6471,2001-06-22,2001,6,22
6472,2001-06-08,2001,6,8
6473,2001-09-07,2001,9,7
6474,2001-01-26,2001,1,26
6475,2002-06-28,2002,6,28
6476,2003-09-19,2003,9,19
6477,2004-03-15,2004,3,15
6478,2003-12-12,2003,12,12
6479,2004-03-05,2004,3,5
6480,2005-12-09,2005,12,9
6481,2006-05-05,2006,5,5
6482,2008-07-04,2008,7,4
6483,2008-09-12,2008,9,12
6484,2018-06-01,2018,6,1
6485,2018-06-22,2018,6,22
6486,2018-06-15,2018,6,15
6487,2018-06-15,2018,6,15
6488,2020-05-08,2020,5,8
6489,1981-05-19,1981,5,19
6490,1998-12-18,1998,12,18
6491,1998-12-01,1998,12,1
6492,2000-02-04,2000,2,4
6493,2000-03-17,2000,3,17
6494,1999-11-10,1999,11,10
6495,2000-07-17,2000,7,17
6496,2000-07-17,2000,7,17
6497,2000-08-28,2000,8,28
6498,2000-08-28,2000,8,28
6499,2000-10-13,2000,10,13
6500,2001-06-22,2001,6,22
6501,2001-06-08,2001,6,8
6502,2001-09-07,2001,9,7
6503,2001-01-26,2001,1,26
6504,2002-06-28,2002,6,28
6505,2003-09-19,2003,9,19
6506,2004-03-15,2004,3,15
6507,2003-12-12,2003,12,12
6508,2004-03-05,2004,3,5
6509,2005-12-09,2005,12,9
6510,2007-10-05,2007,10,5
6511,2008-02-15,2008,2,15
6512,2008-06-06,2008,6,6
6513,2008-09-12,2008,9,12
6514,2008-11-14,2008,11,14
6515,2009-03-06,2009,3,6
6516,2009-03-06,2009,3,6
6517,2011-09-09,2011,9,9
6518,2012-09-26,2012,9,26
6519,2018-06-01,2018,6,1
6520,2018-06-22,2018,6,22
6521,2018-06-15,2018,6,15
6522,2018-06-15,2018,6,15
6523,2019-04-26,2019,4,26
6524,2020-11-13,2020,11,13
6525,2022-12-16,2022,12,16
6526,2023-12-15,2023,12,15
6527,1993-12-08,1993,12,8
6528,1993-12-08,1993,12,8
6529,1993-12-15,1993,12,15
6530,1988-12-27,1988,12,27
6531,1997-06-24,1997,6,24
6532,1997-06-24,1997,6,24
6533,1999-03-31,1999,3,31
6534,1999-06-08,1999,6,8
6535,2001-02-23,2001,2,23
6536,2001-02-23,2001,2,23
6537,2001-04-27,2001,4,27
6538,2001-06-12,2001,6,12
6539,2001-06-12,2001,6,12
6540,2001-06-12,2001,6,12
6541,2001-06-12,2001,6,12
6542,2001-07-09,2001,7,9
6543,2001-07-09,2001,7,9
6544,2001-07-09,2001,7,9
6545,2001-07-09,2001,7,9
6546,2001-07-09,2001,7,9
6547,2001-07-09,2001,7,9
6548,2001-10-05,2001,10,5
6549,2001-11-30,2001,11,30
6550,2001-12-14,2001,12,14
6551,2001-12-14,2001,12,14
6552,2002-03-21,2002,3,21
6553,2002-03-28,2002,3,28
6554,2003-01-22,2003,1,22
6555,2003-02-19,2003,2,19
6556,2003-02-26,2003,2,26
6557,2003-04-01,2003,4,1
6558,2003-04-01,2003,4,1
6559,2003-02-14,2003,2,14
6560,2003-10-24,2003,10,24
6561,2003-11-07,2003,11,7
6562,2004-05-07,2004,5,7
6563,2004-10-01,2004,10,1
6564,2004-10-01,2004,10,1
6565,2007-03-30,2007,3,30
6566,2007-05-09,2007,5,9
6567,2007-03-23,2007,3,23
6568,2007-07-13,2007,7,13
6569,2007-10-05,2007,10,5
6570,2008-03-17,2008,3,17
6571,2008-05-09,2008,5,9
6572,2008-09-19,2008,9,19
6573,2009-02-26,2009,2,26
6574,2009-02-13,2009,2,13
6575,2009-04-30,2009,4,30
6576,2009-06-02,2009,6,2
6577,2009-05-15,2009,5,15
6578,2009-09-25,2009,9,25
6579,2009-10-16,2009,10,16
6580,2010-03-03,2010,3,3
6581,2011-03-04,2011,3,4
6582,1993-12-15,1993,12,15
6583,1988-12-27,1988,12,27
6584,1997-06-24,1997,6,24
6585,1997-06-24,1997,6,24
6586,1999-03-31,1999,3,31
6587,1999-06-08,1999,6,8
6588,2001-02-23,2001,2,23
6589,2001-02-23,2001,2,23
6590,2001-04-27,2001,4,27
6591,2001-06-12,2001,6,12
6592,2001-06-12,2001,6,12
6593,2001-06-12,2001,6,12
6594,2001-06-12,2001,6,12
6595,2001-07-09,2001,7,9
6596,2001-07-09,2001,7,9
6597,2001-07-09,2001,7,9
6598,2001-07-09,2001,7,9
6599,2001-07-09,2001,7,9
6600,2001-07-09,2001,7,9
6601,2001-10-05,2001,10,5
6602,2001-11-30,2001,11,30
6603,2001-12-14,2001,12,14
6604,2001-12-14,2001,12,14
6605,2002-03-21,2002,3,21
6606,2002-03-28,2002,3,28
6607,2003-01-22,2003,1,22
6608,2003-02-19,2003,2,19
6609,2003-02-26,2003,2,26
6610,2003-04-01,2003,4,1
6611,2003-04-01,2003,4,1
6612,2003-02-14,2003,2,14
6613,2003-10-24,2003,10,24
6614,2003-11-07,2003,11,7
6615,2004-05-07,2004,5,7
6616,2004-10-01,2004,10,1
6617,2004-10-01,2004,10,1
6618,2007-04-20,2007,4,20
6619,2007-05-09,2007,5,9
6620,2007-03-23,2007,3,23
6621,2007-05-04,2007,5,4
6622,2007-03-30,2007,3,30
6623,2007-05-16,2007,5,16
6624,2007-06-29,2007,6,29
6625,2007-03-30,2007,3,30
6626,2007-10-05,2007,10,5
6627,2008-05-09,2008,5,9
6628,2008-09-19,2008,9,19
6629,2009-02-26,2009,2,26
6630,2009-02-13,2009,2,13
6631,2009-02-13,2009,2,13
6632,2009-02-13,2009,2,13
6633,2009-02-13,2009,2,13
6634,2009-04-24,2009,4,24
6635,2009-04-30,2009,4,30
6636,2009-05-15,2009,5,15
6637,2009-04-30,2009,4,30
6638,2009-10-16,2009,10,16
6639,2010-03-03,2010,3,3
6640,2011-03-04,2011,3,4
6641,2011-05-06,2011,5,6
6642,2012-04-27,2012,4,27
6643,2012-04-20,2012,4,20
6644,2013-05-24,2013,5,24
6645,2013-11-22,2013,11,22
6646,2013-11-22,2013,11,22
6647,2013-12-13,2013,12,13
6648,2014-02-27,2014,2,27
6649,2014-04-23,2014,4,23
6650,2014-05-09,2014,5,9
6651,2014-07-04,2014,7,4
6652,2014-05-16,2014,5,16
6653,2014-08-20,2014,8,20
6654,2014-05-16,2014,5,16
6655,2015-02-06,2015,2,6
6656,2015-05-22,2015,5,22
6657,2015-11-27,2015,11,27
6658,2015-12-11,2015,12,11
6659,2015-12-11,2015,12,11
6660,2016-07-15,2016,7,15
6661,2016-11-25,2016,11,25
6662,2017-03-17,2017,3,17
6663,2017-10-31,2017,10,31
6664,2018-02-23,2018,2,23
6665,2018-06-19,2018,6,19
6666,2018-12-07,2018,12,7
6667,2018-10-22,2018,10,22
6668,2018-11-27,2018,11,27
6669,2019-03-27,2019,3,27
6670,2019-01-31,2019,1,31
6671,2018-12-14,2018,12,14
6672,2020-03-24,2020,3,24
6673,2020-04-17,2020,4,17
6674,2020-05-15,2020,5,15
6675,2020-09-04,2020,9,4
6676,2020-10-02,2020,10,2
6677,2020-11-13,2020,11,13
6678,2020-11-13,2020,11,13
6679,2020-12-01,2020,12,1
6680,2020-12-10,2020,12,10
6681,2020-12-10,2020,12,10
6682,2021-01-25,2021,1,25
6683,2021-02-26,2021,2,26
6684,2021-04-01,2021,4,1
6685,2021-04-30,2021,4,30
6686,2021-05-28,2021,5,28
6687,2021-06-18,2021,6,18
6688,2021-07-16,2021,7,16
6689,2021-09-13,2021,9,13
6690,2021-09-24,2021,9,24
6691,2021-09-03,2021,9,3
6692,2021-10-01,2021,10,1
6693,2021-09-09,2021,9,9
6694,2022-01-21,2022,1,21
6695,2022-01-21,2022,1,21
6696,2022-01-14,2022,1,14
6697,2022-02-23,2022,2,23
6698,2022-10-07,2022,10,7
6699,2022-10-27,2022,10,27
6700,2022-12-16,2022,12,16
6701,2022-10-21,2022,10,21
6702,2023-02-24,2023,2,24
6703,2023-02-22,2023,2,22
6704,2023-03-03,2023,3,3
6705,2023-02-21,2023,2,21
6706,2023-04-14,2023,4,14
6707,2023-04-12,2023,4,12
6708,2023-04-28,2023,4,28
6709,2024-02-14,2024,2,14
6710,2024-02-16,2024,2,16
6711,2024-02-15,2024,2,15
6712,2024-02-16,2024,2,16
6713,2024-02-15,2024,2,15
6714,2024-02-16,2024,2,16
6715,1993-12-15,1993,12,15
6716,1991-03-27,1991,3,27
6717,2006-03-29,2006,3,29
6718,2010-12-10,2010,12,10
6719,1993-12-15,1993,12,15
6720,1991-03-27,1991,3,27
6721,2006-03-29,2006,3,29
6722,2010-12-10,2010,12,10
6723,2010-12-10,2010,12,10
6724,2011-02-04,2011,2,4
6725,2012-06-12,2012,6,12
6726,2018-04-27,2018,4,27
6727,2020-03-06,2020,3,6
6728,1993-11-17,1993,11,17
6729,1976-03-03,1976,3,3
6730,1998-04-06,1998,4,6
6731,1976-12-07,1976,12,7
6732,2004-07-14,2004,7,14
6733,2009-09-14,2009,9,14
6734,1993-11-17,1993,11,17
6735,1976-03-03,1976,3,3
6736,1998-04-06,1998,4,6
6737,1976-12-07,1976,12,7
6738,2004-07-14,2004,7,14
6739,2009-09-14,2009,9,14
6740,1993-11-17,1993,11,17
6741,1993-06-17,1993,6,17
6742,1976-03-03,1976,3,3
6743,1991-12-18,1991,12,18
6744,1992-07-08,1992,7,8
6745,1991-07-09,1991,7,9
6746,1985-03-27,1985,3,27
6747,1995-12-22,1995,12,22
6748,1989-06-21,1989,6,21
6749,1998-04-06,1998,4,6
6750,1998-12-08,1998,12,8
6751,1984-10-05,1984,10,5
6752,1985-03-27,1985,3,27
6753,2001-12-14,2001,12,14
6754,2002-03-29,2002,3,29
6755,2002-06-28,2002,6,28
6756,2002-10-25,2002,10,25
6757,2002-11-19,2002,11,19
6758,2002-11-19,2002,11,19
6759,1977-04-01,1977,4,1
6760,1978-02-06,1978,2,6
6761,2004-03-05,2004,3,5
6762,2004-06-04,2004,6,4
6763,2004-07-14,2004,7,14
6764,2009-09-14,2009,9,14
6765,1994-01-13,1994,1,13
6766,1993-12-13,1993,12,13
6767,1995-03-29,1995,3,29
6768,1991-01-04,1991,1,4
6769,1990-01-10,1990,1,10
6770,1995-06-19,1995,6,19
6771,1995-04-10,1995,4,10
6772,1995-04-10,1995,4,10
6773,1995-08-02,1995,8,2
6774,1996-10-02,1996,10,2
6775,1996-10-21,1996,10,21
6776,1996-10-28,1996,10,28
6777,1997-03-04,1997,3,4
6778,1998-07-24,1998,7,24
6779,1997-03-28,1997,3,28
6780,1998-12-16,1998,12,16
6781,1999-07-09,1999,7,9
6782,1999-06-09,1999,6,9
6783,2000-02-09,2000,2,9
6784,2000-04-20,2000,4,20
6785,2000-06-08,2000,6,8
6786,2000-06-30,2000,6,30
6787,2000-07-20,2000,7,20
6788,1985-09-25,1985,9,25
6789,2000-12-06,2000,12,6
6790,2001-12-20,2001,12,20
6791,2002-02-11,2002,2,11
6792,2002-02-15,2002,2,15
6793,2002-06-26,2002,6,26
6794,1982-03-10,1982,3,10
6795,2002-08-26,2002,8,26
6796,2003-07-01,2003,7,1
6797,2003-08-05,2003,8,5
6798,2003-10-10,2003,10,10
6799,2003-10-10,2003,10,10
6800,2003-12-23,2003,12,23
6801,2004-03-08,2004,3,8
6802,2004-03-23,2004,3,23
6803,2004-06-04,2004,6,4
6804,2004-05-28,2004,5,28
6805,2004-07-27,2004,7,27
6806,2005-01-18,2005,1,18
6807,2005-02-18,2005,2,18
6808,2004-12-20,2004,12,20
6809,2005-02-24,2005,2,24
6810,2005-03-25,2005,3,25
6811,2005-03-25,2005,3,25
6812,2005-10-10,2005,10,10
6813,2005-11-18,2005,11,18
6814,2005-12-07,2005,12,7
6815,2006-02-17,2006,2,17
6816,2006-04-03,2006,4,3
6817,2006-03-10,2006,3,10
6818,2006-03-31,2006,3,31
6819,2006-03-31,2006,3,31
6820,2006-03-31,2006,3,31
6821,2006-03-31,2006,3,31
6822,2006-03-31,2006,3,31
6823,2006-03-31,2006,3,31
6824,2006-03-31,2006,3,31
6825,2006-03-31,2006,3,31
6826,2006-03-31,2006,3,31
6827,2006-03-30,2006,3,30
6828,2006-03-31,2006,3,31
6829,2006-03-31,2006,3,31
6830,2006-04-03,2006,4,3
6831,2006-04-25,2006,4,25
6832,2006-04-01,2006,4,1
6833,2006-04-03,2006,4,3
6834,2006-04-21,2006,4,21
6835,2006-03-31,2006,3,31
6836,2006-05-16,2006,5,16
6837,2006-05-02,2006,5,2
6838,2006-04-05,2006,4,5
6839,2006-03-30,2006,3,30
6840,2006-04-05,2006,4,5
6841,2006-05-26,2006,5,26
6842,2006-05-22,2006,5,22
6843,2006-05-30,2006,5,30
6844,2006-06-15,2006,6,15
6845,2006-06-27,2006,6,27
6846,2006-06-26,2006,6,26
6847,2006-06-30,2006,6,30
6848,2006-07-03,2006,7,3
6849,2006-07-14,2006,7,14
6850,2006-06-12,2006,6,12
6851,2006-06-12,2006,6,12
6852,2006-08-01,2006,8,1
6853,2006-02-02,2006,2,2
6854,2006-06-09,2006,6,9
6855,2006-07-28,2006,7,28
6856,2006-06-26,2006,6,26
6857,2006-08-01,2006,8,1
6858,2006-07-01,2006,7,1
6859,2006-08-16,2006,8,16
6860,2006-07-27,2006,7,27
6861,2006-07-27,2006,7,27
6862,2006-07-27,2006,7,27
6863,2006-07-27,2006,7,27
6864,2006-07-27,2006,7,27
6865,2006-07-27,2006,7,27
6866,2006-07-27,2006,7,27
6867,2006-07-27,2006,7,27
6868,2006-07-27,2006,7,27
6869,2006-07-27,2006,7,27
6870,2006-07-27,2006,7,27
6871,2006-07-27,2006,7,27
6872,2006-09-12,2006,9,12
6873,2006-09-22,2006,9,22
6874,2006-07-14,2006,7,14
6875,2006-06-26,2006,6,26
6876,2006-09-01,2006,9,1
6877,2006-06-16,2006,6,16
6878,2006-04-01,2006,4,1
6879,2006-10-12,2006,10,12
6880,2006-10-11,2006,10,11
6881,2006-10-10,2006,10,10
6882,2006-06-29,2006,6,29
6883,2006-10-13,2006,10,13
6884,2006-10-12,2006,10,12
6885,2006-10-12,2006,10,12
6886,2006-10-12,2006,10,12
6887,2006-10-12,2006,10,12
6888,2006-07-20,2006,7,20
6889,2006-08-01,2006,8,1
6890,2006-09-29,2006,9,29
6891,2006-11-13,2006,11,13
6892,2006-11-10,2006,11,10
6893,2006-11-16,2006,11,16
6894,2006-11-20,2006,11,20
6895,2006-11-10,2006,11,10
6896,2006-11-30,2006,11,30
6897,2006-11-13,2006,11,13
6898,2007-01-19,2007,1,19
6899,2007-02-12,2007,2,12
6900,2007-03-05,2007,3,5
6901,2007-05-02,2007,5,2
6902,2007-03-14,2007,3,14
6903,2007-04-17,2007,4,17
6904,2007-03-30,2007,3,30
6905,2007-07-10,2007,7,10
6906,2007-09-18,2007,9,18
6907,2007-07-01,2007,7,1
6908,2007-09-28,2007,9,28
6909,2006-04-12,2006,4,12
6910,2007-10-31,2007,10,31
6911,2007-12-24,2007,12,24
6912,2007-12-11,2007,12,11
6913,2008-02-07,2008,2,7
6914,2007-12-14,2007,12,14
6915,2008-02-29,2008,2,29
6916,2008-02-28,2008,2,28
6917,2008-02-28,2008,2,28
6918,2008-03-31,2008,3,31
6919,2008-03-31,2008,3,31
6920,2008-04-02,2008,4,2
6921,2008-02-15,2008,2,15
6922,2008-06-01,2008,6,1
6923,2008-06-11,2008,6,11
6924,2008-06-18,2008,6,18
6925,2008-07-10,2008,7,10
6926,2008-05-31,2008,5,31
6927,2008-05-31,2008,5,31
6928,2007-09-17,2007,9,17
6929,2008-10-08,2008,10,8
6930,2008-12-09,2008,12,9
6931,2009-01-05,2009,1,5
6932,2009-01-06,2009,1,6
6933,2008-12-22,2008,12,22
6934,2009-03-10,2009,3,10
6935,2009-03-10,2009,3,10
6936,2009-02-09,2009,2,9
6937,2009-02-27,2009,2,27
6938,2009-02-09,2009,2,9
6939,2009-04-01,2009,4,1
6940,2009-05-06,2009,5,6
6941,2009-05-15,2009,5,15
6942,2009-05-11,2009,5,11
6943,2009-06-05,2009,6,5
6944,2009-06-19,2009,6,19
6945,2009-06-26,2009,6,26
6946,2009-07-13,2009,7,13
6947,2009-07-13,2009,7,13
6948,2009-07-09,2009,7,9
6949,2009-07-13,2009,7,13
6950,2009-07-06,2009,7,6
6951,2009-08-20,2009,8,20
6952,2006-04-14,2006,4,14
6953,2009-07-01,2009,7,1
6954,2009-06-12,2009,6,12
6955,2009-09-04,2009,9,4
6956,2009-09-29,2009,9,29
6957,2009-10-29,2009,10,29
6958,2009-09-04,2009,9,4
6959,2009-12-01,2009,12,1
6960,2009-12-01,2009,12,1
6961,2009-12-18,2009,12,18
6962,2009-12-09,2009,12,9
6963,2009-12-23,2009,12,23
6964,2010-02-03,2010,2,3
6965,1991-04-17,1991,4,17
6966,1991-04-17,1991,4,17
6967,1990-07-31,1990,7,31
6968,1994-12-21,1994,12,21
6969,1990-06-13,1990,6,13
6970,1996-07-08,1996,7,8
6971,1999-03-02,1999,3,2
6972,1999-09-07,1999,9,7
6973,1999-09-07,1999,9,7
6974,2000-12-01,2000,12,1
6975,2001-02-09,2001,2,9
6976,2001-07-13,2001,7,13
6977,2002-01-11,2002,1,11
6978,2002-01-11,2002,1,11
6979,2003-01-10,2003,1,10
